Name,Duration,IsExplicit,Id,Uri,Artists,MainArtistName,MainArtistId,Album,AlbumId,PlayedAt
EARFQUAKE,190066,True,5hVghJ4KaYES3BFUATCYn0,spotify:track:5hVghJ4KaYES3BFUATCYn0,"[{""name"": ""Tyler, The Creator"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF""}, ""uri"": ""spotify:artist:4V8LLVI7PbaPR0K2TGSxFF"", ""href"": ""https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF"", ""type"": ""artist"", ""id"": ""4V8LLVI7PbaPR0K2TGSxFF""}]","Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,IGOR,spotify:album:5zi7WsKlIiUXv09tbGLKsE,2019-06-19T15:17:43.866Z
ARE WE STILL FRIENDS?,265480,True,5TxRUOsGeWeRl3xOML59Ai,spotify:track:5TxRUOsGeWeRl3xOML59Ai,"[{""name"": ""Tyler, The Creator"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF""}, ""uri"": ""spotify:artist:4V8LLVI7PbaPR0K2TGSxFF"", ""href"": ""https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF"", ""type"": ""artist"", ""id"": ""4V8LLVI7PbaPR0K2TGSxFF""}]","Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,IGOR,spotify:album:5zi7WsKlIiUXv09tbGLKsE,2019-06-19T15:56:05.578Z
"GONE, GONE / THANK YOU",375386,True,1hz7SRTGUNAtIQ46qiNv2p,spotify:track:1hz7SRTGUNAtIQ46qiNv2p,"[{""name"": ""Tyler, The Creator"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF""}, ""uri"": ""spotify:artist:4V8LLVI7PbaPR0K2TGSxFF"", ""href"": ""https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF"", ""type"": ""artist"", ""id"": ""4V8LLVI7PbaPR0K2TGSxFF""}]","Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,IGOR,spotify:album:5zi7WsKlIiUXv09tbGLKsE,2019-06-19T18:50:42.261Z
I DON'T LOVE YOU ANYMORE,161200,True,5A0M6B0RBSXSNWv0wcppZ9,spotify:track:5A0M6B0RBSXSNWv0wcppZ9,"[{""name"": ""Tyler, The Creator"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF""}, ""uri"": ""spotify:artist:4V8LLVI7PbaPR0K2TGSxFF"", ""href"": ""https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF"", ""type"": ""artist"", ""id"": ""4V8LLVI7PbaPR0K2TGSxFF""}]","Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,IGOR,spotify:album:5zi7WsKlIiUXv09tbGLKsE,2019-06-19T18:53:23.376Z
WHAT'S GOOD,205626,True,6bOkaEXc5CopinGazSLokx,spotify:track:6bOkaEXc5CopinGazSLokx,"[{""name"": ""Tyler, The Creator"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF""}, ""uri"": ""spotify:artist:4V8LLVI7PbaPR0K2TGSxFF"", ""href"": ""https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF"", ""type"": ""artist"", ""id"": ""4V8LLVI7PbaPR0K2TGSxFF""}]","Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,IGOR,spotify:album:5zi7WsKlIiUXv09tbGLKsE,2019-06-19T18:44:26.532Z
I THINK,212013,True,4f8Mh5wuWHOsfXtzjrJB3t,spotify:track:4f8Mh5wuWHOsfXtzjrJB3t,"[{""name"": ""Tyler, The Creator"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF""}, ""uri"": ""spotify:artist:4V8LLVI7PbaPR0K2TGSxFF"", ""href"": ""https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF"", ""type"": ""artist"", ""id"": ""4V8LLVI7PbaPR0K2TGSxFF""}]","Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,IGOR,spotify:album:5zi7WsKlIiUXv09tbGLKsE,2019-06-19T18:28:04.704Z
NEW MAGIC WAND,195320,True,0fv2KH6hac06J86hBUTcSf,spotify:track:0fv2KH6hac06J86hBUTcSf,"[{""name"": ""Tyler, The Creator"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF""}, ""uri"": ""spotify:artist:4V8LLVI7PbaPR0K2TGSxFF"", ""href"": ""https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF"", ""type"": ""artist"", ""id"": ""4V8LLVI7PbaPR0K2TGSxFF""}]","Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,IGOR,spotify:album:5zi7WsKlIiUXv09tbGLKsE,2019-06-19T18:34:31.772Z
A BOY IS A GUN*,210253,True,1nXZnTALNXiPlvXotqHm66,spotify:track:1nXZnTALNXiPlvXotqHm66,"[{""name"": ""Tyler, The Creator"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF""}, ""uri"": ""spotify:artist:4V8LLVI7PbaPR0K2TGSxFF"", ""href"": ""https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF"", ""type"": ""artist"", ""id"": ""4V8LLVI7PbaPR0K2TGSxFF""}]","Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,IGOR,spotify:album:5zi7WsKlIiUXv09tbGLKsE,2019-06-19T18:38:01.910Z
RUNNING OUT OF TIME,177226,True,5QvBXUm5MglLJ3iBfTX2Wo,spotify:track:5QvBXUm5MglLJ3iBfTX2Wo,"[{""name"": ""Tyler, The Creator"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF""}, ""uri"": ""spotify:artist:4V8LLVI7PbaPR0K2TGSxFF"", ""href"": ""https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF"", ""type"": ""artist"", ""id"": ""4V8LLVI7PbaPR0K2TGSxFF""}]","Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,IGOR,spotify:album:5zi7WsKlIiUXv09tbGLKsE,2019-06-19T18:31:16.715Z
EARFQUAKE,190066,True,5hVghJ4KaYES3BFUATCYn0,spotify:track:5hVghJ4KaYES3BFUATCYn0,"[{""name"": ""Tyler, The Creator"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF""}, ""uri"": ""spotify:artist:4V8LLVI7PbaPR0K2TGSxFF"", ""href"": ""https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF"", ""type"": ""artist"", ""id"": ""4V8LLVI7PbaPR0K2TGSxFF""}]","Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,IGOR,spotify:album:5zi7WsKlIiUXv09tbGLKsE,2019-06-19T18:24:32.721Z
PUPPET,179013,True,0wEC0GNF74lAqrEFZJMl1m,spotify:track:0wEC0GNF74lAqrEFZJMl1m,"[{""name"": ""Tyler, The Creator"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF""}, ""uri"": ""spotify:artist:4V8LLVI7PbaPR0K2TGSxFF"", ""href"": ""https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF"", ""type"": ""artist"", ""id"": ""4V8LLVI7PbaPR0K2TGSxFF""}]","Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,IGOR,spotify:album:5zi7WsKlIiUXv09tbGLKsE,2019-06-19T18:41:01.138Z
EARFQUAKE,190066,True,5hVghJ4KaYES3BFUATCYn0,spotify:track:5hVghJ4KaYES3BFUATCYn0,"[{""name"": ""Tyler, The Creator"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF""}, ""uri"": ""spotify:artist:4V8LLVI7PbaPR0K2TGSxFF"", ""href"": ""https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF"", ""type"": ""artist"", ""id"": ""4V8LLVI7PbaPR0K2TGSxFF""}]","Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,IGOR,spotify:album:5zi7WsKlIiUXv09tbGLKsE,2019-06-19T20:28:45.060Z
RUNNING OUT OF TIME,177226,True,5QvBXUm5MglLJ3iBfTX2Wo,spotify:track:5QvBXUm5MglLJ3iBfTX2Wo,"[{""name"": ""Tyler, The Creator"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF""}, ""uri"": ""spotify:artist:4V8LLVI7PbaPR0K2TGSxFF"", ""href"": ""https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF"", ""type"": ""artist"", ""id"": ""4V8LLVI7PbaPR0K2TGSxFF""}]","Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,IGOR,spotify:album:5zi7WsKlIiUXv09tbGLKsE,2019-06-19T20:35:28.915Z
A BOY IS A GUN*,210253,True,1nXZnTALNXiPlvXotqHm66,spotify:track:1nXZnTALNXiPlvXotqHm66,"[{""name"": ""Tyler, The Creator"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF""}, ""uri"": ""spotify:artist:4V8LLVI7PbaPR0K2TGSxFF"", ""href"": ""https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF"", ""type"": ""artist"", ""id"": ""4V8LLVI7PbaPR0K2TGSxFF""}]","Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,IGOR,spotify:album:5zi7WsKlIiUXv09tbGLKsE,2019-06-19T20:42:14.514Z
PUPPET,179013,True,0wEC0GNF74lAqrEFZJMl1m,spotify:track:0wEC0GNF74lAqrEFZJMl1m,"[{""name"": ""Tyler, The Creator"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF""}, ""uri"": ""spotify:artist:4V8LLVI7PbaPR0K2TGSxFF"", ""href"": ""https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF"", ""type"": ""artist"", ""id"": ""4V8LLVI7PbaPR0K2TGSxFF""}]","Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,IGOR,spotify:album:5zi7WsKlIiUXv09tbGLKsE,2019-06-19T20:45:13.570Z
ARE WE STILL FRIENDS?,265480,True,5TxRUOsGeWeRl3xOML59Ai,spotify:track:5TxRUOsGeWeRl3xOML59Ai,"[{""name"": ""Tyler, The Creator"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF""}, ""uri"": ""spotify:artist:4V8LLVI7PbaPR0K2TGSxFF"", ""href"": ""https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF"", ""type"": ""artist"", ""id"": ""4V8LLVI7PbaPR0K2TGSxFF""}]","Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,IGOR,spotify:album:5zi7WsKlIiUXv09tbGLKsE,2019-06-19T18:57:48.943Z
I THINK,212013,True,4f8Mh5wuWHOsfXtzjrJB3t,spotify:track:4f8Mh5wuWHOsfXtzjrJB3t,"[{""name"": ""Tyler, The Creator"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF""}, ""uri"": ""spotify:artist:4V8LLVI7PbaPR0K2TGSxFF"", ""href"": ""https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF"", ""type"": ""artist"", ""id"": ""4V8LLVI7PbaPR0K2TGSxFF""}]","Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,IGOR,spotify:album:5zi7WsKlIiUXv09tbGLKsE,2019-06-19T20:32:17.077Z
WHAT'S GOOD,205626,True,6bOkaEXc5CopinGazSLokx,spotify:track:6bOkaEXc5CopinGazSLokx,"[{""name"": ""Tyler, The Creator"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF""}, ""uri"": ""spotify:artist:4V8LLVI7PbaPR0K2TGSxFF"", ""href"": ""https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF"", ""type"": ""artist"", ""id"": ""4V8LLVI7PbaPR0K2TGSxFF""}]","Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,IGOR,spotify:album:5zi7WsKlIiUXv09tbGLKsE,2019-06-19T20:48:39.131Z
NEW MAGIC WAND,195320,True,0fv2KH6hac06J86hBUTcSf,spotify:track:0fv2KH6hac06J86hBUTcSf,"[{""name"": ""Tyler, The Creator"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF""}, ""uri"": ""spotify:artist:4V8LLVI7PbaPR0K2TGSxFF"", ""href"": ""https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF"", ""type"": ""artist"", ""id"": ""4V8LLVI7PbaPR0K2TGSxFF""}]","Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,IGOR,spotify:album:5zi7WsKlIiUXv09tbGLKsE,2019-06-19T20:38:44.258Z
"GONE, GONE / THANK YOU",375386,True,1hz7SRTGUNAtIQ46qiNv2p,spotify:track:1hz7SRTGUNAtIQ46qiNv2p,"[{""name"": ""Tyler, The Creator"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF""}, ""uri"": ""spotify:artist:4V8LLVI7PbaPR0K2TGSxFF"", ""href"": ""https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF"", ""type"": ""artist"", ""id"": ""4V8LLVI7PbaPR0K2TGSxFF""}]","Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,IGOR,spotify:album:5zi7WsKlIiUXv09tbGLKsE,2019-06-19T20:57:49.288Z
I DON'T LOVE YOU ANYMORE,161200,True,5A0M6B0RBSXSNWv0wcppZ9,spotify:track:5A0M6B0RBSXSNWv0wcppZ9,"[{""name"": ""Tyler, The Creator"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF""}, ""uri"": ""spotify:artist:4V8LLVI7PbaPR0K2TGSxFF"", ""href"": ""https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF"", ""type"": ""artist"", ""id"": ""4V8LLVI7PbaPR0K2TGSxFF""}]","Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,IGOR,spotify:album:5zi7WsKlIiUXv09tbGLKsE,2019-06-19T21:00:30.488Z
ARE WE STILL FRIENDS?,265480,True,5TxRUOsGeWeRl3xOML59Ai,spotify:track:5TxRUOsGeWeRl3xOML59Ai,"[{""name"": ""Tyler, The Creator"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF""}, ""uri"": ""spotify:artist:4V8LLVI7PbaPR0K2TGSxFF"", ""href"": ""https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF"", ""type"": ""artist"", ""id"": ""4V8LLVI7PbaPR0K2TGSxFF""}]","Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,IGOR,spotify:album:5zi7WsKlIiUXv09tbGLKsE,2019-06-20T08:48:23.414Z
I THINK,212013,True,4f8Mh5wuWHOsfXtzjrJB3t,spotify:track:4f8Mh5wuWHOsfXtzjrJB3t,"[{""name"": ""Tyler, The Creator"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF""}, ""uri"": ""spotify:artist:4V8LLVI7PbaPR0K2TGSxFF"", ""href"": ""https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF"", ""type"": ""artist"", ""id"": ""4V8LLVI7PbaPR0K2TGSxFF""}]","Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,IGOR,spotify:album:5zi7WsKlIiUXv09tbGLKsE,2019-06-20T12:14:36.115Z
RUNNING OUT OF TIME,177226,True,5QvBXUm5MglLJ3iBfTX2Wo,spotify:track:5QvBXUm5MglLJ3iBfTX2Wo,"[{""name"": ""Tyler, The Creator"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF""}, ""uri"": ""spotify:artist:4V8LLVI7PbaPR0K2TGSxFF"", ""href"": ""https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF"", ""type"": ""artist"", ""id"": ""4V8LLVI7PbaPR0K2TGSxFF""}]","Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,IGOR,spotify:album:5zi7WsKlIiUXv09tbGLKsE,2019-06-20T12:17:47.956Z
EARFQUAKE,190066,True,5hVghJ4KaYES3BFUATCYn0,spotify:track:5hVghJ4KaYES3BFUATCYn0,"[{""name"": ""Tyler, The Creator"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF""}, ""uri"": ""spotify:artist:4V8LLVI7PbaPR0K2TGSxFF"", ""href"": ""https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF"", ""type"": ""artist"", ""id"": ""4V8LLVI7PbaPR0K2TGSxFF""}]","Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,IGOR,spotify:album:5zi7WsKlIiUXv09tbGLKsE,2019-06-20T12:11:04.109Z
ARE WE STILL FRIENDS?,265480,True,5TxRUOsGeWeRl3xOML59Ai,spotify:track:5TxRUOsGeWeRl3xOML59Ai,"[{""name"": ""Tyler, The Creator"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF""}, ""uri"": ""spotify:artist:4V8LLVI7PbaPR0K2TGSxFF"", ""href"": ""https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF"", ""type"": ""artist"", ""id"": ""4V8LLVI7PbaPR0K2TGSxFF""}]","Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,IGOR,spotify:album:5zi7WsKlIiUXv09tbGLKsE,2019-06-20T12:01:45.648Z
I THINK,212013,True,4f8Mh5wuWHOsfXtzjrJB3t,spotify:track:4f8Mh5wuWHOsfXtzjrJB3t,"[{""name"": ""Tyler, The Creator"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF""}, ""uri"": ""spotify:artist:4V8LLVI7PbaPR0K2TGSxFF"", ""href"": ""https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF"", ""type"": ""artist"", ""id"": ""4V8LLVI7PbaPR0K2TGSxFF""}]","Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,IGOR,spotify:album:5zi7WsKlIiUXv09tbGLKsE,2019-06-21T19:36:27.529Z
EARFQUAKE,190066,True,5hVghJ4KaYES3BFUATCYn0,spotify:track:5hVghJ4KaYES3BFUATCYn0,"[{""name"": ""Tyler, The Creator"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF""}, ""uri"": ""spotify:artist:4V8LLVI7PbaPR0K2TGSxFF"", ""href"": ""https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF"", ""type"": ""artist"", ""id"": ""4V8LLVI7PbaPR0K2TGSxFF""}]","Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,IGOR,spotify:album:5zi7WsKlIiUXv09tbGLKsE,2019-06-21T19:32:55.660Z
A BOY IS A GUN*,210253,True,1nXZnTALNXiPlvXotqHm66,spotify:track:1nXZnTALNXiPlvXotqHm66,"[{""name"": ""Tyler, The Creator"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF""}, ""uri"": ""spotify:artist:4V8LLVI7PbaPR0K2TGSxFF"", ""href"": ""https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF"", ""type"": ""artist"", ""id"": ""4V8LLVI7PbaPR0K2TGSxFF""}]","Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,IGOR,spotify:album:5zi7WsKlIiUXv09tbGLKsE,2019-06-21T21:50:17.440Z
I THINK,212013,True,4f8Mh5wuWHOsfXtzjrJB3t,spotify:track:4f8Mh5wuWHOsfXtzjrJB3t,"[{""name"": ""Tyler, The Creator"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF""}, ""uri"": ""spotify:artist:4V8LLVI7PbaPR0K2TGSxFF"", ""href"": ""https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF"", ""type"": ""artist"", ""id"": ""4V8LLVI7PbaPR0K2TGSxFF""}]","Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,IGOR,spotify:album:5zi7WsKlIiUXv09tbGLKsE,2019-06-21T21:36:37.162Z
EARFQUAKE,190066,True,5hVghJ4KaYES3BFUATCYn0,spotify:track:5hVghJ4KaYES3BFUATCYn0,"[{""name"": ""Tyler, The Creator"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF""}, ""uri"": ""spotify:artist:4V8LLVI7PbaPR0K2TGSxFF"", ""href"": ""https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF"", ""type"": ""artist"", ""id"": ""4V8LLVI7PbaPR0K2TGSxFF""}]","Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,IGOR,spotify:album:5zi7WsKlIiUXv09tbGLKsE,2019-06-21T21:06:12.180Z
NEW MAGIC WAND,195320,True,0fv2KH6hac06J86hBUTcSf,spotify:track:0fv2KH6hac06J86hBUTcSf,"[{""name"": ""Tyler, The Creator"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF""}, ""uri"": ""spotify:artist:4V8LLVI7PbaPR0K2TGSxFF"", ""href"": ""https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF"", ""type"": ""artist"", ""id"": ""4V8LLVI7PbaPR0K2TGSxFF""}]","Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,IGOR,spotify:album:5zi7WsKlIiUXv09tbGLKsE,2019-06-21T21:46:47.230Z
PUPPET,179013,True,0wEC0GNF74lAqrEFZJMl1m,spotify:track:0wEC0GNF74lAqrEFZJMl1m,"[{""name"": ""Tyler, The Creator"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF""}, ""uri"": ""spotify:artist:4V8LLVI7PbaPR0K2TGSxFF"", ""href"": ""https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF"", ""type"": ""artist"", ""id"": ""4V8LLVI7PbaPR0K2TGSxFF""}]","Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,IGOR,spotify:album:5zi7WsKlIiUXv09tbGLKsE,2019-06-21T21:53:16.339Z
ARE WE STILL FRIENDS?,265480,True,5TxRUOsGeWeRl3xOML59Ai,spotify:track:5TxRUOsGeWeRl3xOML59Ai,"[{""name"": ""Tyler, The Creator"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF""}, ""uri"": ""spotify:artist:4V8LLVI7PbaPR0K2TGSxFF"", ""href"": ""https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF"", ""type"": ""artist"", ""id"": ""4V8LLVI7PbaPR0K2TGSxFF""}]","Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,IGOR,spotify:album:5zi7WsKlIiUXv09tbGLKsE,2019-06-21T21:02:27.793Z
WHAT'S GOOD,205626,True,6bOkaEXc5CopinGazSLokx,spotify:track:6bOkaEXc5CopinGazSLokx,"[{""name"": ""Tyler, The Creator"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF""}, ""uri"": ""spotify:artist:4V8LLVI7PbaPR0K2TGSxFF"", ""href"": ""https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF"", ""type"": ""artist"", ""id"": ""4V8LLVI7PbaPR0K2TGSxFF""}]","Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,IGOR,spotify:album:5zi7WsKlIiUXv09tbGLKsE,2019-06-21T21:56:42.097Z
